1240659418	iOS 4.7.55
1241198280	iOS 7.0.0
1241337485	Android UNLIMITIDE
1241346585	Android RAY
1241539878	Android 886.8
1241797235	Android 9.8865.001
1242075363	Android Holo
1242247984	Android 14.4.2
1242343071	Android 7.5.7
1242719737	Symbian SUAPI_C_2.0.14_R
1242765080	iOS 7.47.47
1242917607	Linux - openSUSE 3.0.5-0
1243014284	Android Mayca
1243116726	Android ColorOS
1243378343	OS X 10.50.0
1243846247	Android 2.3.4ro
1244201993	RIM 3.0.0
1244470373	Windows 10 NT 6.3
1244811137	Android 1.06
1244991520	Android 2.3.7-
1245135726	Android CJ
1245138339	Android 100.00000000
1245366289	Android 2.1-NEW_n
1245597593	Android 2.3.6_ICS
1245668865	Android 4.
1245841434	Windows Mobile Pocket PC
1245901141	Android eneng.cantik.81
1246087821	Android 11.02.2014
1246129556	Nucleus 4.2.1
1246155713	Android UP50
1246224128	Android _4.3
1246675646	Android 28.0.28
1246676494	Android 4.1.2-LaoQi
1246828720	iOS 25.55
1247159661	Android 0.8.6-D-20150201
1247670874	Android 11.0.4
1247712541	Android Evo
1248042347	Android JellyBeanMR1
1248112642	Windows Phone 8.10.12382
1248407621	Android 9.3.4
1248602074	Linux - Fedora 3.6.7-1
1248624530	Android ESRA.
1248714720	Android x.y.z
1249002260	Android 2.1.213
1249286066	Android .4.
1249751240	Android DAKSH
1249856342	Android 457D
1249932005	Android 0.8.5-D-20141125
1250157663	Android devan
1250316460	iOS 4.7.77
1250409961	Android CYANOGEN
1250730334	Android 1.8.8
1250738608	Android Rebrov
1251240998	Android 10.11.9
1251438535	Android -812156815.0
1252050391	Android 6.7.0
1252299885	Android SANTO
1252418719	RIM 7.8.4
1252646836	Android 55.55.1
1252759066	Android 1.7.3-R-20150324
1252919078	Android .i.
1253790327	Android android2.3.6
1254006769	Android 0936604656-0936005429
1254273908	Android 2014.5.20
1254562337	Android 2.3.6
1254580194	Mobile OS X 10.6
1254678583	Android Hero_2.19_Hiapk
1256341884	Android 5.9.6
1256398309	Android Epic
1256863465	Android 16.0.80
1257198218	Android 10.6.2
1257415135	Android 8.6
1257521974	Android 10.1.3
1257775774	Android 5.2.2
1257793109	Android KitKat_4.4
1257989142	Android MESMERISE
1258227489	Android CanDoIt.ir
1258282468	Mobile iOS 7.1.1
1258610406	Android 2015-2016
1258887617	Android H.Z
1259461548	Android 0.8.9-D-20150601
1259475939	Android 2.1-update1-By_Haining
1260571647	Linux - openSUSE 3.0.4-4
1260666134	Android 1.0.0-R-20131118
1260666649	Android For.A789
1260735341	Android 2.2.9-update1
1260806637	Mobile iOS 5.1.1
1261315482	Android 20000.0
1261607547	OS X 10.92
1261769866	iOS 7.10.64
1263029954	Android XI-GB-2
1263111965	Mobile OS X 10.999
1263582340	Android 4.5.10
1263874664	RIM 5.0.6
1263952625	Android 1.6.1-R-20140428
1263969566	Android 4.2.2_r4
1263997031	Android 4.5kitkat
1264421160	Android 4.2.2-DragunKorr
1264457065	Android 7.6.6
1264807958	Linux - Mint 7
1265498611	iOS 4.4.51
1266213675	iOS 7.0.46
1266255829	Android ROM
1266288405	OS X 6.1
1266292433	iOS 5.13.148
1266366017	Android 2000.01.09
1266459021	Android 5.0_KitKat
1266561758	Android 2.1-bqOS-4.2
1266646351	Android 24.8.1999
1267088505	Android 2.1mini
1267193462	Android 2.1_anfone_
1267264098	Android erchoubichoube
1267851573	OS X 10.09.2
1268696383	Android 18000.280.36
1268710942	Android 46.46
1268870075	Android Windows11
1270127485	Android 4.2.2-2014-03-19-v1
1270558962	iOS 7..0
1270661939	Android 22.02.95
1270956963	Android Pikolo
1272255726	iOS 20.15
1272384788	iOS 5.1.5
1272573190	Linux - CentOS 3.6-1.fc10
1272596909	Android 2.16.2012
1272608881	Android 1.7.4-R-20140910
1272687730	Windows NT 4.0
1272808083	Android 2.3.1-ef
1273203423	iOS 6.36.11
1273223827	Android SPUZ_CONFIG
1273648435	Android 407
1273818645	Android F_CK
1273968629	Android 7777777777.0.0
1274012916	Android Almas
1274040767	Android 20.4.1-update1
1274807969	Android PeNtOl
1275172956	Android _M
1275687332	Android 1.7.0
1275711072	Android 12.6.4
1275876908	Android 0.6.9
1276237620	Android 2.3.
1276425878	Android 0.8.9-D-20150516
1276475735	iOS 20.56
1276536404	iOS 20.28
1276652777	Windows NT 44.1
1276809630	iOS 26.36
1277132731	iOS 6.8.26
1277173381	Android 4442.3.54014
1277558549	Android Abil
1277574064	Android 1.0.0-R-20131121
1278291493	Android iphone5
1278481630	Android 45.9.9
1278594176	Android 4.4-Alpha
1278603471	Android 4.11.21
1278756480	Android 2.8.1
1279009359	Android 2.2.1lll
1279191740	iOS 4.4.3
1279549439	Android ZOS
1279680836	Android 4.3-By-CNT
1279977697	Android Avada.Kedavra
1280384152	Android Prakash
1280433484	Android kikkat4.4.2
1281042470	Android 2.3.9-update1
1281098690	Android 99999999.9
1281223115	Android _4.0.4
1281584338	Android 6.60
1281930359	Android 5.0_Lollipop_HTC
1282158559	Android HRH.2014.01
1282384842	Android 468975338
1282452181	Android 999999999
1282497261	Android 5201314.74521.0
1282600649	Android 3.1.8
1282863302	OS X 10.6.
1282887134	Android Cyan12.5.3
1283241860	Android 20.4.0
1283309131	iOS 7.23
1283806127	Android Loli-pop
1283936707	Android Wx86
1284223801	Android 2.0.0-R-20130414
1284534390	Android 2.1-update3-siscvp-4.1
1284599801	Android 1000000000.1.2
1285230128	Android 4.1.2-KitKatMOD2
1285324632	Android SermonAudio.com
1285564016	Android 99.88.77
1285815432	Android JOYOS1.2.1-dvb-signed
1286124740	Android 4.4.3R3
1286314502	OS X 10.9.44
1287403001	Android i.os.007
1287568027	Android 18.07.1993
1287726069	Android 21.10.97
1287760201	iOS 5.4.1
1287872421	Android 1.6.1-R-20140522
1288212189	Android 14
1288369579	Android 1.3.9-update1
1288861341	Android 4.1.1-2014-01-17-v1
1289022279	Android SegoSambel
1289348380	Android Zero
1289430990	Android 6.7.4
1289672124	Android 0.8.6-D-20150120
1289841109	Android 4.4.jelly
1289939493	iOS 80
1290131411	Android ARUN
1290293247	Android 2uild
1290324670	Android leonardo
1290755190	Android 1.0.0-RP-20150624
1290782754	Android 1.6-update1-WMT211-HCV915
1290861686	Android 1.8.0-R-20150124
1291189715	Android Mihan-Gsm.com
1291834919	Android Tweaked_m0d-shinkumara_5.0
1292411358	iOS 7.84
1292428452	Rex 4.03
1292494116	Android c.a.r
1293180665	Android 7.6.5
1293545176	Android 0.9
1294159747	Android Gingerbread
1294220844	iOS 5.14.74
1294689191	iOS 6.36.66
1295561217	Android 4.4.6beta
1295675234	Android 4.2.2-by
1295865518	Android 669062183.0
1296177468	Android LetvMobileClient_99982_android
1296356976	Android 4.4.743
1296710136	Android 4.2.24263
1296801489	Android 6.1.5t
1297154382	Android HNY
1298021072	Windows 8 NT 6.1
1298030311	Linux - Red Hat 3.6.9-2
1298410029	Android 99.354
1298442766	Android 1.6.0-R-20140902
1298667667	iOS 22092012.2
1299258271	Android 333.9.9
1300158332	Android Goku
1300933316	Android 18238524319
1301096853	Android 12.3.2
1301418137	Android 4.1ri
1301987134	Android 0.8.6-R-20150307
1302278777	Android 6589_4.0.4
1302421656	iOS 7.10.76
1302917142	Android 15.0.2-update1
1303380759	iOS 5.15.31
1304013070	Android Sandwich
1304132023	Android 7.0.6
1304979340	Android nader
1305604863	Android 80.33.12
1305692426	Android D6603
1306143796	Android Tizen-Flora
1306451083	Android 0.8.6-D-20150504
1306577521	Android Over
1306971945	Android 49
1307193075	Windows 10 NT 6.0
1308876992	iOS 25.65
1310042842	Android RemPuzzle
1310244686	Android 14.91.2
1310525830	Android v1.02_14.13-MC_EN-2011
1311120899	Android al-asrap
1311189744	Android Four
1311234945	Android SDX-Samdroid-Frozen-Eclair-9-beta-1
1311255024	Android P3N15
1311621132	Android 4.3-by
1311624667	Android sanika
1311680128	Android 4.2.2-2013-12-05-v1
1311697081	Android 5.0beta
1311761550	Android -4.0.4
1311907922	Android sayat.00
1311978077	Mobile iOS 8.3
1312163027	Android 20.10.9
1312580050	Mobile OS X 10.7.0
1312658288	Android iOSdroidphone
1312674206	Android 8.3.9
1312998107	iOS 7.53
1313711456	Android 15.0.1
1313775036	Android 2.1-update1-TC21-HCV996-B12F
1313822697	Android SETAN
1313928951	Android 1000.000
1314079656	Android 2.8.2
1314344354	Android Diego
1314701606	Android Messorem
1315163734	Android DELISH
1315593245	Android Xpress
1315612602	Mobile OS X 10.
1315638586	Android 1.7.4-R-20140806
1317195310	iOS 5.15.21
1317272519	iOS 6.1.13
1317329102	iOS 21.24
1317612904	Android nexus
1317743665	Android unavailable
1317813629	iOS 9.4.6
1318637043	Android Banda
1318851348	Windows 7 NT 6.1435324
1319227871	Android 4.3.008
1319479793	iOS 7.11.12
1319537005	Android nigger
1319806153	Android 4.1.1-by-nianai
1319929894	iOS 7.15
1320236089	Android 4.2.2_s8v01_20140116
1320586251	Android 6.53.1
1321084585	iOS 7.01
1321093630	RIM 4.7.0
1321251631	Android Marco4.0.1
1321411493	Android jairo
1321435200	Android 23.6
1322874790	Android 1.7.2-R-20140610
1323113897	iOS 4.31
1323181863	iOS 20.57
1323221041	OS X 10.4.12
1323297910	Android 1.8.0-R-20150311
1323399383	Android 2.0.4
1323723097	Android 9.05
1323842975	Mobile OS X 10.7.9
1323921923	Linux - Red Hat 3.6.14-4
1323940238	OS X 10.20
1324006239	Nucleus 2.1
1324201100	Android Hero_EXv1.3
1324274681	Android A7T
1324634461	Android 2.2-20120111
1324746045	Android Rapadura
1324802266	Android 0.8.6-D-20150226
1325012962	Android 1.7.4-D-20150116
1325079141	Android ORIGINAL
1325206878	Android _4.4.0
1325557109	Windows XP NT 5.1.12158
1325957936	Android 15.1.4-update1
1325983126	iOS 3.5.1
1326100009	Android 3.2.17
1326418583	Android 9999.7.6
1326423441	Android 17
1327197687	iOS 4.5.66
1327345302	Windows Mobile 6.5
1327411159	Android A1J
1327434058	Android ZaaraHannah
1327567142	Android 11.99
1327613140	Android ChinaMobileNFC
1327627471	Android 8128423910
1327854783	Android 3.7.3
1327932644	Mobile OS X 10.910
1328128859	Android 55705e620dc1fe784798
1328521479	Android 1.7.4-R-20141107
1328525081	Android 19.1.2-update1
1328684805	iOS 6.10.201
1328886171	OS X 10.7.9
1329312571	Android 3.8.8
1329327459	OS X 1065
1329586787	iOS 25.75
1329920465	Android 2.3.4-IOSUI
1330284721	Android 4.2.16
1330440833	Android 5.0.1_Lollipop
1330514955	Android 4.1.2oid
1331078519	Android ver4.9.1
1331649504	Android Samo
1331895941	Android 1.8.0-R-20150303
1332376117	iOS 7.47.71
1332485538	Android 6.o
1332487094	Android Versi
1333279607	Android 2.3.7-briantown
1333682254	Android 5000000.0
1333768918	Android MK4.4.4
1333925212	Windows NT 4.3
1333936126	Android JayR.
1334388874	Android 4.1.2-start-ROM
1334486617	Android Sunny_2.3.6
1335062846	Android 3.8.36
1335170986	iOS 0.0.0
1335324256	Android 888
1335547508	Android GATO-2.6.1-GT
1335742256	Android 5.0.Lollipop
1336137113	iOS 7.0.6.
1336150357	Android 4.2.2ing
1336259488	Android Lolipop-5.0.1
1336359281	Android D2303
1336599703	Android SHV-E120L-4.2.2
1336755635	Android 1928
1336971641	Android 100.100.8
1337258201	Android 4.4.3_r3
1337380320	Android 8.07
1337438731	Android SM-T905
1337686514	Android 4RANGE
1337686790	Android 2.1-update1-TC21-K00.1-K9
1338252615	Linux - CentOS 3.0.19-1
1338663444	Android 568.157.266
1339073809	Android 4.1.1-penglin
1339291784	Android Luan
1339349173	Linux - CentOS 3.0b5-0.beta5
1340074064	iOS 10.9.3
1340090769	Android 4.01.5
1340366557	Android 20.5.6
1340476146	Android KitPop
1341037695	Mobile OS X 10.6.7
1341311431	Android 2.5.2-update1
1341470211	Android 1000.1.9
1341886176	iOS 5.14.5
1342366409	Android v4.4.4
1342452736	Android BhaskaR
1342591262	Android 11.0y
1342895931	Android 332
1343453731	Android 12
1343788196	Android 4.3.1-beta_turbo
1344220991	Mobile iOS 2.0
1345107299	Android en-us
1345133705	Android ROOT_B867_ROMdiy
1345216943	RIM 2.7
1345326049	Android 20.22.1
1345701060	Android HTC
1346389562	Android 5000.5.6
1346422134	iOS 4.14
1346759058	Android 2.56.10
1346780395	iOS 6.54
1346952261	Android Trideni
1347218381	Android 2.1.0
1347245986	Android v1.02_china_01-20101026
1347590892	Android 4.4.x
1347600904	Android 4.2.onestdroid
1348453123	iOS 19.64
1348536162	iOS 912
1348752137	Android 4.4.2es-us
1348790303	Android 1000000000.8osho
1349151042	Android 500.500
1349335822	Android iphone_
1349879731	iOS 6.5
1349982312	Android Dota.v6.78
1350203417	RIM 4.3.1
1350524991	Linux - openSUSE 14.0.792
1350697647	Android Amin
1350919000	RIM 4.2.3
1351005379	Android APRIL
1351130650	Android 10.11
1351473770	Android Sak
1352057547	Android GT-
1352263522	Android _4.4
1353739066	Android bryan_zAx_8.1
1354113174	Android 100.3.1
1354395384	Android MuhahahahahahahahahahahahaHAHGAAAAAAYYY
1354396105	iOS 19.4.3
1354467049	Android 0.8.9
1354607584	Android 2.1-app2sd-ByMaysky
1354764612	Android BE
1354946292	Android 4.2.2_s8v01_20140221
1355007909	Android 2.3.3_OE_V2
1355118810	Android Febyan.4.4
1355196584	Android 4.2.2-2014-02-19-V1
1355290206	Android Small
1355464061	Android 15.34.34
1355514918	Android 0.10.5
1356009968	Android 999999.9999.9999
1356118010	Android GM
1356686585	Android Thetoto
1357239320	Android MRINMOY
1357267729	Android 4.4n
1357278079	Android 844.684.63
1357432159	Android Roshan
1357795232	OS X 10.10.2
1357837956	iOS 7.35
1357971860	Android 2.2143
1358199324	Android 1994.3.18
1358311358	iOS 7.16
1358471565	Android Don
1358491604	Android 192.168.0
1358631233	RIM 10.
1358668153	iOS 10.0.9
1358941156	Android 9.42
1359033899	Android 8.8.888
1359137330	Android 1.8.0-R-20150505
1359194814	Linux - openSUSE 12.2
1359292255	Android 2.1.0-R-20150506
1359933790	Linux - CentOS 3.6-2.MATHS
1360846523	Android 4.0.44
1361403872	Android _3G_
1361605503	Nucleus 2.2.1
1362267272	L4
1362386957	Android 2.5.0-RS-20150331
1362867680	Android 5.0.3
1363216084	iOS 4.4.70
1363558673	RIM 6.3.1
1363691786	Android 4.1.2_I9300XXEMC2_CSC_PHE
1363747241	Android 2.1-bqOS-2.12_Avant3
1363751399	Android 0.8.6-D-20150125
1364207494	Android ios6.1.2
1364210471	Windows NT 3.1
1364303240	RIM 6.1
1364426999	Android 4.3.4
1364540066	Android T3i
1364726564	VRTX SUAPI_C_2.0.13_R_ADS1
1365493192	Android 100000.0
1365892973	Android Khaerils1
1366117380	Android 30.20.10
1366206367	OS X 10.68.0
1366679708	Android AndyTarru31
1367233343	iOS 20.6
1367315072	Android 10.0.10041
1367363830	iOS 6.30
1367406279	Android 0.8.9-D-20150511
1367416362	Mobile OS X 10.7.6
1367430605	iOS 20.94
1367443537	Android 01-21-1993
1368186165	iOS 12.1
1369071893	Android abcdefgh
1369153754	iOS 7.47.85
1369475102	Android 37.3.8
1369501087	Android 12.712.443
1369626395	Android 99999999999999999999999999999
1369951802	Windows 8.1 NT
1369986246	iOS 19.83
1370133718	Android 4.3.3-20150121
1370200554	OS X 10.4.30
1370759946	Android 95465465.656686.56875687
1371187170	Mobile iOS 3.0
1371310650	iOS 429
1371812464	Android 4.2.28
1371949693	Android 5.o.2
1372872524	Android 1.7.4-R-20141025
1373534935	Android 9999999.9999999.9
1374300500	Android C.0
1374979545	Android iOS
1375039042	Android Smartphone
1375056380	Android H
1375511220	Android 4.2.2_port_mehanik6
1375658767	Android ver4.10.0
1375705187	Android 08.30
1375899905	Android DIMAS.AGUNG.PRADIPTA
1377263328	Android 1.7.4-R-20141027
1377285041	Android v1.02_14.13_EN-2011
1377435749	iOS 6.8.20
1377654891	Mobile OS X 10.15
1377828993	Android 4.4.9
1378139200	iOS 4.7.37
1378142996	Android Forever
1378299222	Android 999999999999999999999.199.999999999999999999955
1378379384	Rex AMSS6550/4.3 patch2
1378481935	Android Mentos
1378617793	Android WindowsPhone7
1378960720	Android XXII
1379074878	Android 19.06.1994
1379282070	Android LolliPop_EasterEgg_5.0.2
1379474342	Android Itfunz2.1_Eclipse_For_XT701
1379503201	Android 9.9.9999
1379896040	Android 4.25
1379973947	OS X 10.9.98
1380333231	Android _CellLocation_2.0_KoApOeEfHiGkGpIfGjGjLbBdLmDnOdGmOoKeLnNcDjHcHgLnDfPoDj
1380419585	Android 666.77.9
1380695550	Android 1140555824
1380777275	Linux - openSUSE 16.0.891
1381183329	Android 9M
1381573516	iOS 6.4.6
1381647516	Android 420.0
1382095562	Windows XP NT 20.4
1382563743	Android 2.6.0-update1
1382786173	Android 4.x.x
1383298712	Android 9999.99999.9999
1383415556	Android Apinkeq
1383653224	Android 2.1-update1-TC21-HCV10.0-B14L
1384221802	iOS 10.8.1
1384246384	Android 800000.5
1384343512	Android EZHA
1384683917	Android _4.0.3
1385302220	iOS 6.10.234
1385506097	Android 20.08.1991
1385904879	iOS 7.10.95
1386012391	Android Android4.11
1386144595	Android Dima
1386964098	iOS 26.87
1387170659	Android 999999999999999999.9.9
1387438438	RIM 5.2.8
1387599891	Android 4.4.5S
1387704882	Windows XP NT 5.1.10874
1388040589	Android 14.0.4
1388157043	Android 4.1.2om
1388394455	OS X 8.1
1388539028	Android 4.5.3
1388569120	Android 4.45
1389783532	Android 1.7.4-R-20150130
1389851280	Android 4.582
1390024683	iOS 20.69
1390896563	Android 4.3.1000
1390905205	Android Min
1391441246	iOS 4.4.71
1391696383	Android YAMAHA-VIXION-CLUB-Seibu
1391728638	iOS 7.43
1391940053	webOS 1.4.5
1391969738	Android 4.1.ser-Agent
1392022354	Android 4.4.2_ModDeD
1392064016	Android 4.4.4Profession
1392278310	Windows XP NT 5.1.13773
1392384279	RIM 4.2.2
1392768746	Android 5.9.4
1392936047	Android luistrejo
1393034071	Android v1.02_15.14-EN-2011
1394065371	OS X 1056
1394344041	Bada 1.1
1394420041	Android dragon
1394579027	Android Melquisedec
1394600584	Android 4.0.Snarf
1394785370	Android 300.230.450
1394943175	Android 8.5.4
1394963536	OS X 10.6.5
1395355259	OS X 9.340
1395795137	iOS 6.1.6.2
1396467219	RIM 5.8
1396584116	OS X 11.5
1396780439	Android 8.2.0
1397023809	iOS 6.36.23
1397467522	iOS 10.7.1
1397985546	Android XX
1398350277	iOS 7.10.38
1398399533	OS X 100.9
1398445961	Android 5.9.2
1398574862	Android 29.03.1999
1398838427	Android 443008200
1399010124	Mobile OS X 10.10.9
1399128825	Android 3.7.0
1399429852	Android 4.2.2_s8v01_20130824
1399546259	RIM 6.6.7
1399716260	Android lance
1399806931	iOS 7.48.67
1399902133	RIM 6.7.0
1400512841	Android 0.8.6-D-20150129
1401153187	Linux - CentOS 3.6-8.el5
1401163269	iOS 6.36.82
1401347785	Android SanYuNaing
1401467522	Android 1987
1401917821	RIM 2.2
1402274301	Android 45.45.45
1402296655	Android 4..3
1402317092	Android 8638953.7575478.8654358
1402325463	OS X 10.10.30
1402894732	Android 41.10
1403051958	Android 26.0
1403350122	Android 2.6.2-RS-20150606
1403380391	Mobile OS X 10.8.1
1403702143	Android 5.3.8
1403836735	Android 7.0.2
1403836848	Android 2.2.122
1403951321	Android 2.3.7MIUI
1404112985	Android 0.8.6-R-20150306
1404296198	Android AndroidEclair-2.1
1404500283	Android MYCZM2-1.0
1404698465	Android 2.1.0-R-20150508
1404704857	Android 1.7.4-R-20141128
1404933493	Android 1.32.401
1405055995	Android 50.1.2
1405060584	iOS 4.6.43
1405278819	Android 089668361944
1405700632	Symbian 80
1405744484	Android CuteRom
1405811578	Android www.google.com
1406095355	Android Elvis
1406103799	Android ali.allame
1406105418	Android nDroid
1406318012	OS X 1070
1406380250	iOS 7.48.45
1406870687	Android 2.1-update1-1.0
1407225546	Android Windows10.1
1407629241	Android 0.091451
1407993577	Android 5.1.2-NVH
1408058571	iOS 24.95
1408162418	Android MT917
1408528596	iOS 6.37.34
1408528893	Android jelly_4.1.4
1408842602	Android 15.15.15
1409481879	Android Punya
1409698048	Android 100000.3.3
1409768116	Android 2.1-update1-v1.0
1409835304	Android 4000.4.4
1410268257	Android A1
1410867241	Android 1.6.1-R-20140506
1410887043	RIM 66.94.0
1411322984	iOS 10.0.5
1411621128	Android Modefi.XperiaArc
1411652392	Android 4.SS15J
1411702225	Android 7.30
1411717967	Android 7.07.7a
1412018036	Android SM-G310HN
1412298023	iOS 6.77
1412358068	Linux - CentOS 1.0-12.EL4
1412930173	iOS 7.11.22
1412968236	iOS 4.11
1413218713	Android 2.3.6rafael
1413531775	iOS 609
1413643723	Android 4.5.6
1413819293	Android 18.09.1996
1413851258	Android 2.4.3
1413907073	Android oji
1414127373	Android 4.11JLOO3l
1414657511	Android 5.01
1415200116	Android 1.8.4
1415437822	Android 5.20
1415558262	Android 15914908008
1415950085	Android 4.4.erChd
1416083725	Android 4.0.8
1416088306	Android FD-YS
1416249598	Android Boom
1416373175	Windows 8 5.1
1416417375	Android 100.1000.2000000
1416615923	Android Cricket
1417714374	Android 2.3.3ro
1417854090	Android Poho
1418037671	Android 9999.9999.9999
1418287539	Android CrunKeD
1418364971	Android 4.2.1iPhone
1418984295	Android 13.13.13
1419091106	iOS 7.18
1419220880	iOS 3.3
1419495415	Android Whorchun
1419957974	Android 4.2.2-update4
1420053531	Android 1368997421156
1420676429	Mobile OS X 10.95
1421382893	iOS 7.11.67
1421743538	Android 5.0.00
1421827739	RIM 5.2
1421888954	Android v1.02_15.14-MC_CN
1422013277	Android Mela
1422435478	Android onkar
1422446522	Android 12.14.16
1422677171	Android Maximum
1422789383	Android HJX03024.4.2
1422812870	iOS 6.35.72
1423015728	Android tpX
1423054675	Android Saep
1423107942	OS X 10.7.8
1423214063	Android 5.8.1
1423227184	OS X 1084
1423416585	iOS 11.9.2
1423463617	Android 4.1.32
1423590008	Android nader__asmewye
1423666203	Android OnE
1423800368	Symbian 9.0
1424004917	Android 96.97.100
1424061738	OS X 8.1.2
1425264778	Android 12.6.8
1425722088	Android 12.03.04
1426056182	Android 9.3.34
1426212481	Android _4.1.1_OS_MaPan_Root
1426661448	iOS 7.48.07
1427449118	Android E120L-4.2.2
1427458287	OS X 10.910.1
1427532429	Android 11.00.00
1427611278	Android 1.7.4-R-20140725
1427795879	Android Fuzioned
1427862142	iOS 7.1.5
1428077405	Android 5.00.005
1428388614	Android Noer
1428434959	Android 2000.01.08
1428474485	Android 25.7.87
1428611573	iOS 21.82
1428747434	Android 2.2.2nn
1429340764	Android 4GET
1429509908	Mobile OS X 10.9.1
1430543716	Android 1.5.10328
1430601223	Android v1.02_15.14-M_US
1430782923	Android JelyBean
1431150965	iOS 5.2.41
1431607087	Android 4.8.29
1431777105	Windows Phone 8.10.14203
1432012070	iOS 8.5
1432038915	RIM 6.0
1432085934	Android P
1432112561	Android 4.0.30A301
1432358394	Android 4.8.8
1432649549	Android 5.8177310.919193
1432986701	Android 10004.2.2
1433028507	Android 12.1.6-update1
1433470100	Android XZD_HeroC_2.2.1
1433478733	Android 5.3.6
1433551914	Android 4.0.4_remake_rev1
1433720761	Android 4.0.4-2013-11-26-v1
1433935940	Android 2013.01.28
1434771654	Android 0.0.-1
1435332115	Android 999999999.1.2
1435640265	Android 2014_
1435749914	Android 6.12.96
1435885035	Android 1.7.0-D-20140405
1435886385	iOS 21.83
1436121613	Android 6.2.6
1436239644	Android Android_4.0.3
1436427657	Android 100000000000000000000.0.0
1436531798	Android Plus4.2.2
1436563698	Android 7.10
1437011696	Android 228.0.9
1437287712	Android 567665.78777
1437600790	iOS 6
1437965941	Android 1450593726272
1438578535	Android Chee
1438651408	Android 8.9.2
1438686610	iOS 4.2.1.1
1438700364	Android Dahiya
1438860807	Android 12.322
1438939260	Linux - openSUSE 9.0.598
1439199233	iOS 4.7.70
1439614671	Android 1111111111111111111111.11111111.111111111
1439758929	iOS 1.9
1440456014	iOS 4.5.42
1440715976	Android 5211314
1440910668	Android 500.20.13
1441775402	iOS 9.0.3
1441783728	iOS 5.16.1
1441934323	Android v4.2.0
1442047070	Android 1.3.2
1442287358	Android USS
1442406382	Android 9.90
1442414714	iOS 20.42
1443192220	Android 48.87.96
1443972828	Android S-R47.299.193
1444007526	Android 3.1415926535
1444024942	Android 5.6
1444088319	Android _2.3.4
1444368650	Android 1000000000.1000000000.1000000000
1444999298	Android 2.1.4-R-20150611
1445077735	Android JB_m0d-shinkumara_
1445104884	Android 1.5.3
1445203068	Android 7.8.4
1446125764	Android 0.8.6-D-20141128
1446291501	Android gaston
1446428065	Android Apinkeqe
1446524119	OS X 11.6.8
1446757208	Android Eu
1446953929	Linux - Ubuntu 11.10Chromium
1447025772	Android 2.3.64
1447122432	iOS 6.37.26
1447416552	Symbian 5.0
1447668477	Android BRWA
1447796734	Android 0.8.8-RP-20150129
1447899198	iOS 5.14.60
1448275867	Android 2a.3.6
1448378897	iOS 20.74
1448489835	Android create
1448537301	iOS 10.0.1
1448713344	iOS 7.70
1448718118	Android RobbieShaws
1448864178	Android 9999999999999999.9
1448896744	Android 4.2.2_NEON_V4_BETA4
1448968646	Android 2.2.0-D-20150202
1449234017	Linux - Red Hat 3.0.14-2
1449306115	iOS 5.0.6
1449321703	Android 10-12-1997
1449640275	Android 4.2.2_Uncapped
1449942068	Windows 8 NT 6.2.5
1450253420	Android F-15.C.EAGLE
1450703165	iOS 4..3.3
1450753323	Android 4.2.1-
1450757902	Windows 7 NT 6.13234
1451193695	iOS 7.10.32
1451394433	Android 4.1.1-DANERICK-BETA_1a_By_darkrickpr
1451782350	Android 8758604476
1452553472	Android 4.h
1452577943	Android WMT2.1.2_105_V1
1453102534	Android 1.8.2
1453133124	iOS 790
1453462524	iOS 6.10.241
1453822525	Android v4.42
1453877747	Mobile iOS 5.0
1454012863	Android 7726181617162.3.3
1454104571	Android 1000000000000000000000.8561545
1455079027	Windows Phone 8.10.14167
1455544851	Android 101010
1455553919	Android CyanMobileXperience-Beta5
1455578647	Android 25.05.1991
1455711554	Android 1.8
1456054799	Android 100.000.000
1456143248	Android 3.7.9
1456265178	Android 50000.50000.50000
1456546921	RIM 6.2
1457217296	Android jangan
1457318780	Android 90.4.4
1457502640	Android 4.4i
1457562818	Android 10.5.10
1457660178	Android Rp.
1457953467	Android ver3.2.3
1458121765	Android 1.7.0-R-20140508
1458223031	iOS 5.13.192
1458581185	iOS 20.58
1459052512	Android 4.4.4-tomatolei-ZTY
1459375623	Android RuanLei
1459598183	Android 1998.05.18
1459606306	Android Ahsandroid
1459622811	Android god-version
1459956058	RIM 4.5.2
1460371976	Mobile iOS 6.1.1
1460630151	Android 4.0Tiger
1460635445	Android 52732553
1460665416	Windows Phone 8.0.10211
1461023122	RIM 1.0
1461188233	Android IOdroid
1461594038	Android labate
1462288223	Android 20000.2.2
1462395111	Android yoo
1462420780	Android 5.789
1462682149	Android 0.8.5-RP-20141124
1462806303	Android 2.1update-1
1462891722	Android VIAZKA
1463412389	Android Galib
1463907453	RIM 5.5
1464059537	Android 0.8.9-R-20150407
1464342224	Windows 7 NT 6.1.1
1464827634	Android Dare
1465079202	Android 4000000
1465186965	iOS 4.5.57
1465370814	Android 37.93
1465510998	Android 6.0.2
1465527765	Android 3.4.0
1465580418	iOS 20.73
1465590445	Android Ali
1465611829	Android 501eh
1465807953	Android B04_ROOT_Swhite
1465887775	OS X 10.1.28
1466064180	Android 4.1.8
1466145460	Android 10.2.1smartspanar
1466147520	iOS 25.61
1466752488	iOS 26.40
1466976558	Android ver4.12.0
1466982477	Android _1080
1467073378	Android 4.2.7
1467326654	Android 5-s
1467475411	iOS 7.11.31
1467581238	Android 77.9.1
